expID,ligand,base,solvent,cone angle,TEP,calc P shift,pKa,Pauling ionic radii,Hansen-dD,Hansen-dP,Hansen-dH,objectives
944,14,3,7,120.02,2219.32,-63.3,13.997,95,15.8,3.7,6.3,
945,15,3,7,165.353392,2215.967354,-19.1672,13.997,95,15.8,3.7,6.3,
946,1,4,7,165.87,2223.37,-5.7906,10.329,133,15.8,3.7,6.3,
947,2,4,7,166.8903697,2218.319819,-10.6026,10.329,133,15.8,3.7,6.3,
948,3,4,7,172.5642436,2217.825997,-8.6556,10.329,133,15.8,3.7,6.3,
949,4,4,7,211.3485433,2210.78491,-35.7969,10.329,133,15.8,3.7,6.3,
950,5,4,7,174.6629756,2218.794147,-5.7884,10.329,133,15.8,3.7,6.3,
951,6,4,7,166.26,2224.63,-9.8472,10.329,133,15.8,3.7,6.3,
952,7,4,7,165.4550225,2228.284751,-7.6658,10.329,133,15.8,3.7,6.3,
953,8,4,7,184.5942422,2234.942905,-10.0173,10.329,133,15.8,3.7,6.3,
954,9,4,7,172.55,2232.06,-76.7384,10.329,133,15.8,3.7,6.3,
955,10,4,7,165.5,2225.59,-10.3996,10.329,133,15.8,3.7,6.3,
956,11,4,7,174.3600174,2210.257593,8.0093,10.329,133,15.8,3.7,6.3,
957,12,4,7,185.3,2206.2,66.1445,10.329,133,15.8,3.7,6.3,
958,13,4,7,171.3953578,2213.980043,-29.2681,10.329,133,15.8,3.7,6.3,
959,14,4,7,120.02,2219.32,-63.3,10.329,133,15.8,3.7,6.3,
960,15,4,7,165.353392,2215.967354,-19.1672,10.329,133,15.8,3.7,6.3,
961,1,5,7,165.87,2223.37,-5.7906,13.997,133,15.8,3.7,6.3,
962,2,5,7,166.8903697,2218.319819,-10.6026,13.997,133,15.8,3.7,6.3,
963,3,5,7,172.5642436,2217.825997,-8.6556,13.997,133,15.8,3.7,6.3,
964,4,5,7,211.3485433,2210.78491,-35.7969,13.997,133,15.8,3.7,6.3,
965,5,5,7,174.6629756,2218.794147,-5.7884,13.997,133,15.8,3.7,6.3,
966,6,5,7,166.26,2224.63,-9.8472,13.997,133,15.8,3.7,6.3,
967,7,5,7,165.4550225,2228.284751,-7.6658,13.997,133,15.8,3.7,6.3,
968,8,5,7,184.5942422,2234.942905,-10.0173,13.997,133,15.8,3.7,6.3,
969,9,5,7,172.55,2232.06,-76.7384,13.997,133,15.8,3.7,6.3,
970,10,5,7,165.5,2225.59,-10.3996,13.997,133,15.8,3.7,6.3,
971,11,5,7,174.3600174,2210.257593,8.0093,13.997,133,15.8,3.7,6.3,
972,12,5,7,185.3,2206.2,66.1445,13.997,133,15.8,3.7,6.3,
973,13,5,7,171.3953578,2213.980043,-29.2681,13.997,133,15.8,3.7,6.3,
974,14,5,7,120.02,2219.32,-63.3,13.997,133,15.8,3.7,6.3,
975,15,5,7,165.353392,2215.967354,-19.1672,13.997,133,15.8,3.7,6.3,
976,1,6,7,165.87,2223.37,-5.7906,12.375,133,15.8,3.7,6.3,
977,2,6,7,166.8903697,2218.319819,-10.6026,12.375,133,15.8,3.7,6.3,
978,3,6,7,172.5642436,2217.825997,-8.6556,12.375,133,15.8,3.7,6.3,
979,4,6,7,211.3485433,2210.78491,-35.7969,12.375,133,15.8,3.7,6.3,
980,5,6,7,174.6629756,2218.794147,-5.7884,12.375,133,15.8,3.7,6.3,
981,6,6,7,166.26,2224.63,-9.8472,12.375,133,15.8,3.7,6.3,
982,7,6,7,165.4550225,2228.284751,-7.6658,12.375,133,15.8,3.7,6.3,
983,8,6,7,184.5942422,2234.942905,-10.0173,12.375,133,15.8,3.7,6.3,
984,9,6,7,172.55,2232.06,-76.7384,12.375,133,15.8,3.7,6.3,
985,10,6,7,165.5,2225.59,-10.3996,12.375,133,15.8,3.7,6.3,
986,11,6,7,174.3600174,2210.257593,8.0093,12.375,133,15.8,3.7,6.3,
987,12,6,7,185.3,2206.2,66.1445,12.375,133,15.8,3.7,6.3,
988,13,6,7,171.3953578,2213.980043,-29.2681,12.375,133,15.8,3.7,6.3,
989,14,6,7,120.02,2219.32,-63.3,12.375,133,15.8,3.7,6.3,
990,15,6,7,165.353392,2215.967354,-19.1672,12.375,133,15.8,3.7,6.3,
991,1,7,7,165.87,2223.37,-5.7906,4.756,133,15.8,3.7,6.3,
992,2,7,7,166.8903697,2218.319819,-10.6026,4.756,133,15.8,3.7,6.3,
993,3,7,7,172.5642436,2217.825997,-8.6556,4.756,133,15.8,3.7,6.3,
994,4,7,7,211.3485433,2210.78491,-35.7969,4.756,133,15.8,3.7,6.3,
995,5,7,7,174.6629756,2218.794147,-5.7884,4.756,133,15.8,3.7,6.3,
996,6,7,7,166.26,2224.63,-9.8472,4.756,133,15.8,3.7,6.3,
997,7,7,7,165.4550225,2228.284751,-7.6658,4.756,133,15.8,3.7,6.3,
998,8,7,7,184.5942422,2234.942905,-10.0173,4.756,133,15.8,3.7,6.3,
999,9,7,7,172.55,2232.06,-76.7384,4.756,133,15.8,3.7,6.3,
1000,10,7,7,165.5,2225.59,-10.3996,4.756,133,15.8,3.7,6.3,
1001,11,7,7,174.3600174,2210.257593,8.0093,4.756,133,15.8,3.7,6.3,
1002,12,7,7,185.3,2206.2,66.1445,4.756,133,15.8,3.7,6.3,
1003,13,7,7,171.3953578,2213.980043,-29.2681,4.756,133,15.8,3.7,6.3,
1004,14,7,7,120.02,2219.32,-63.3,4.756,133,15.8,3.7,6.3,
1005,15,7,7,165.353392,2215.967354,-19.1672,4.756,133,15.8,3.7,6.3,
1006,1,8,7,165.87,2223.37,-5.7906,10.329,169,15.8,3.7,6.3,
1007,2,8,7,166.8903697,2218.319819,-10.6026,10.329,169,15.8,3.7,6.3,-2.9610944551763594
1008,3,8,7,172.5642436,2217.825997,-8.6556,10.329,169,15.8,3.7,6.3,-4.0919952326820965
1009,4,8,7,211.3485433,2210.78491,-35.7969,10.329,169,15.8,3.7,6.3,
1010,5,8,7,174.6629756,2218.794147,-5.7884,10.329,169,15.8,3.7,6.3,
1011,6,8,7,166.26,2224.63,-9.8472,10.329,169,15.8,3.7,6.3,
1012,7,8,7,165.4550225,2228.284751,-7.6658,10.329,169,15.8,3.7,6.3,
1013,8,8,7,184.5942422,2234.942905,-10.0173,10.329,169,15.8,3.7,6.3,
1014,9,8,7,172.55,2232.06,-76.7384,10.329,169,15.8,3.7,6.3,
1015,10,8,7,165.5,2225.59,-10.3996,10.329,169,15.8,3.7,6.3,
1016,11,8,7,174.3600174,2210.257593,8.0093,10.329,169,15.8,3.7,6.3,
1017,12,8,7,185.3,2206.2,66.1445,10.329,169,15.8,3.7,6.3,
1018,13,8,7,171.3953578,2213.980043,-29.2681,10.329,169,15.8,3.7,6.3,
1019,14,8,7,120.02,2219.32,-63.3,10.329,169,15.8,3.7,6.3,
1020,15,8,7,165.353392,2215.967354,-19.1672,10.329,169,15.8,3.7,6.3,-3.666705549579879
1021,1,9,7,165.87,2223.37,-5.7906,3.17,169,15.8,3.7,6.3,
1022,2,9,7,166.8903697,2218.319819,-10.6026,3.17,169,15.8,3.7,6.3,-2.5655540505785357
1023,3,9,7,172.5642436,2217.825997,-8.6556,3.17,169,15.8,3.7,6.3,
1024,4,9,7,211.3485433,2210.78491,-35.7969,3.17,169,15.8,3.7,6.3,
1025,5,9,7,174.6629756,2218.794147,-5.7884,3.17,169,15.8,3.7,6.3,
1026,6,9,7,166.26,2224.63,-9.8472,3.17,169,15.8,3.7,6.3,
1027,7,9,7,165.4550225,2228.284751,-7.6658,3.17,169,15.8,3.7,6.3,-5.019939254279639
1028,8,9,7,184.5942422,2234.942905,-10.0173,3.17,169,15.8,3.7,6.3,
1029,9,9,7,172.55,2232.06,-76.7384,3.17,169,15.8,3.7,6.3,
1030,10,9,7,165.5,2225.59,-10.3996,3.17,169,15.8,3.7,6.3,
1031,11,9,7,174.3600174,2210.257593,8.0093,3.17,169,15.8,3.7,6.3,
1032,12,9,7,185.3,2206.2,66.1445,3.17,169,15.8,3.7,6.3,
1033,13,9,7,171.3953578,2213.980043,-29.2681,3.17,169,15.8,3.7,6.3,
1034,14,9,7,120.02,2219.32,-63.3,3.17,169,15.8,3.7,6.3,
1035,15,9,7,165.353392,2215.967354,-19.1672,3.17,169,15.8,3.7,6.3,
1036,1,10,7,165.87,2223.37,-5.7906,13.997,322,15.8,3.7,6.3,-2.7779858086645137
1037,2,10,7,166.8903697,2218.319819,-10.6026,13.997,322,15.8,3.7,6.3,
1038,3,10,7,172.5642436,2217.825997,-8.6556,13.997,322,15.8,3.7,6.3,
1039,4,10,7,211.3485433,2210.78491,-35.7969,13.997,322,15.8,3.7,6.3,
1040,5,10,7,174.6629756,2218.794147,-5.7884,13.997,322,15.8,3.7,6.3,
1041,6,10,7,166.26,2224.63,-9.8472,13.997,322,15.8,3.7,6.3,-2.466479291463623
1042,7,10,7,165.4550225,2228.284751,-7.6658,13.997,322,15.8,3.7,6.3,
1043,8,10,7,184.5942422,2234.942905,-10.0173,13.997,322,15.8,3.7,6.3,
1044,9,10,7,172.55,2232.06,-76.7384,13.997,322,15.8,3.7,6.3,-2.246758196385768
1045,10,10,7,165.5,2225.59,-10.3996,13.997,322,15.8,3.7,6.3,
1046,11,10,7,174.3600174,2210.257593,8.0093,13.997,322,15.8,3.7,6.3,
1047,12,10,7,185.3,2206.2,66.1445,13.997,322,15.8,3.7,6.3,
1048,13,10,7,171.3953578,2213.980043,-29.2681,13.997,322,15.8,3.7,6.3,
1049,14,10,7,120.02,2219.32,-63.3,13.997,322,15.8,3.7,6.3,
1050,15,10,7,165.353392,2215.967354,-19.1672,13.997,322,15.8,3.7,6.3,
1051,1,1,8,165.87,2223.37,-5.7906,10.329,95,18,1.4,2,
1052,2,1,8,166.8903697,2218.319819,-10.6026,10.329,95,18,1.4,2,
1053,3,1,8,172.5642436,2217.825997,-8.6556,10.329,95,18,1.4,2,
1054,4,1,8,211.3485433,2210.78491,-35.7969,10.329,95,18,1.4,2,
1055,5,1,8,174.6629756,2218.794147,-5.7884,10.329,95,18,1.4,2,
1056,6,1,8,166.26,2224.63,-9.8472,10.329,95,18,1.4,2,
1057,7,1,8,165.4550225,2228.284751,-7.6658,10.329,95,18,1.4,2,
1058,8,1,8,184.5942422,2234.942905,-10.0173,10.329,95,18,1.4,2,
1059,9,1,8,172.55,2232.06,-76.7384,10.329,95,18,1.4,2,
1060,10,1,8,165.5,2225.59,-10.3996,10.329,95,18,1.4,2,
1061,11,1,8,174.3600174,2210.257593,8.0093,10.329,95,18,1.4,2,
1062,12,1,8,185.3,2206.2,66.1445,10.329,95,18,1.4,2,
1063,13,1,8,171.3953578,2213.980043,-29.2681,10.329,95,18,1.4,2,
1064,14,1,8,120.02,2219.32,-63.3,10.329,95,18,1.4,2,
1065,15,1,8,165.353392,2215.967354,-19.1672,10.329,95,18,1.4,2,
1066,1,2,8,165.87,2223.37,-5.7906,6.351,95,18,1.4,2,-4.3099431515115585
1067,2,2,8,166.8903697,2218.319819,-10.6026,6.351,95,18,1.4,2,
1068,3,2,8,172.5642436,2217.825997,-8.6556,6.351,95,18,1.4,2,
1069,4,2,8,211.3485433,2210.78491,-35.7969,6.351,95,18,1.4,2,
1070,5,2,8,174.6629756,2218.794147,-5.7884,6.351,95,18,1.4,2,
1071,6,2,8,166.26,2224.63,-9.8472,6.351,95,18,1.4,2,
1072,7,2,8,165.4550225,2228.284751,-7.6658,6.351,95,18,1.4,2,
1073,8,2,8,184.5942422,2234.942905,-10.0173,6.351,95,18,1.4,2,
1074,9,2,8,172.55,2232.06,-76.7384,6.351,95,18,1.4,2,
1075,10,2,8,165.5,2225.59,-10.3996,6.351,95,18,1.4,2,
1076,11,2,8,174.3600174,2210.257593,8.0093,6.351,95,18,1.4,2,
1077,12,2,8,185.3,2206.2,66.1445,6.351,95,18,1.4,2,
1078,13,2,8,171.3953578,2213.980043,-29.2681,6.351,95,18,1.4,2,
1079,14,2,8,120.02,2219.32,-63.3,6.351,95,18,1.4,2,
1080,15,2,8,165.353392,2215.967354,-19.1672,6.351,95,18,1.4,2,-5.48504140268106
1081,1,3,8,165.87,2223.37,-5.7906,13.997,95,18,1.4,2,
1082,2,3,8,166.8903697,2218.319819,-10.6026,13.997,95,18,1.4,2,-5.352917026717012
1083,3,3,8,172.5642436,2217.825997,-8.6556,13.997,95,18,1.4,2,
1084,4,3,8,211.3485433,2210.78491,-35.7969,13.997,95,18,1.4,2,
1085,5,3,8,174.6629756,2218.794147,-5.7884,13.997,95,18,1.4,2,
1086,6,3,8,166.26,2224.63,-9.8472,13.997,95,18,1.4,2,
1087,7,3,8,165.4550225,2228.284751,-7.6658,13.997,95,18,1.4,2,
1088,8,3,8,184.5942422,2234.942905,-10.0173,13.997,95,18,1.4,2,
1089,9,3,8,172.55,2232.06,-76.7384,13.997,95,18,1.4,2,
1090,10,3,8,165.5,2225.59,-10.3996,13.997,95,18,1.4,2,
1091,11,3,8,174.3600174,2210.257593,8.0093,13.997,95,18,1.4,2,
1092,12,3,8,185.3,2206.2,66.1445,13.997,95,18,1.4,2,
1093,13,3,8,171.3953578,2213.980043,-29.2681,13.997,95,18,1.4,2,
1094,14,3,8,120.02,2219.32,-63.3,13.997,95,18,1.4,2,
1095,15,3,8,165.353392,2215.967354,-19.1672,13.997,95,18,1.4,2,
1096,1,4,8,165.87,2223.37,-5.7906,10.329,133,18,1.4,2,
1097,2,4,8,166.8903697,2218.319819,-10.6026,10.329,133,18,1.4,2,
1098,3,4,8,172.5642436,2217.825997,-8.6556,10.329,133,18,1.4,2,
1099,4,4,8,211.3485433,2210.78491,-35.7969,10.329,133,18,1.4,2,
1100,5,4,8,174.6629756,2218.794147,-5.7884,10.329,133,18,1.4,2,
1101,6,4,8,166.26,2224.63,-9.8472,10.329,133,18,1.4,2,
1102,7,4,8,165.4550225,2228.284751,-7.6658,10.329,133,18,1.4,2,
1103,8,4,8,184.5942422,2234.942905,-10.0173,10.329,133,18,1.4,2,
1104,9,4,8,172.55,2232.06,-76.7384,10.329,133,18,1.4,2,
1105,10,4,8,165.5,2225.59,-10.3996,10.329,133,18,1.4,2,
1106,11,4,8,174.3600174,2210.257593,8.0093,10.329,133,18,1.4,2,
1107,12,4,8,185.3,2206.2,66.1445,10.329,133,18,1.4,2,
1108,13,4,8,171.3953578,2213.980043,-29.2681,10.329,133,18,1.4,2,
1109,14,4,8,120.02,2219.32,-63.3,10.329,133,18,1.4,2,
1110,15,4,8,165.353392,2215.967354,-19.1672,10.329,133,18,1.4,2,
1111,1,5,8,165.87,2223.37,-5.7906,13.997,133,18,1.4,2,
1112,2,5,8,166.8903697,2218.319819,-10.6026,13.997,133,18,1.4,2,
1113,3,5,8,172.5642436,2217.825997,-8.6556,13.997,133,18,1.4,2,
1114,4,5,8,211.3485433,2210.78491,-35.7969,13.997,133,18,1.4,2,
1115,5,5,8,174.6629756,2218.794147,-5.7884,13.997,133,18,1.4,2,
1116,6,5,8,166.26,2224.63,-9.8472,13.997,133,18,1.4,2,
1117,7,5,8,165.4550225,2228.284751,-7.6658,13.997,133,18,1.4,2,
1118,8,5,8,184.5942422,2234.942905,-10.0173,13.997,133,18,1.4,2,
1119,9,5,8,172.55,2232.06,-76.7384,13.997,133,18,1.4,2,
1120,10,5,8,165.5,2225.59,-10.3996,13.997,133,18,1.4,2,
1121,11,5,8,174.3600174,2210.257593,8.0093,13.997,133,18,1.4,2,
1122,12,5,8,185.3,2206.2,66.1445,13.997,133,18,1.4,2,
1123,13,5,8,171.3953578,2213.980043,-29.2681,13.997,133,18,1.4,2,
1124,14,5,8,120.02,2219.32,-63.3,13.997,133,18,1.4,2,
1125,15,5,8,165.353392,2215.967354,-19.1672,13.997,133,18,1.4,2,
1126,1,6,8,165.87,2223.37,-5.7906,12.375,133,18,1.4,2,
1127,2,6,8,166.8903697,2218.319819,-10.6026,12.375,133,18,1.4,2,
1128,3,6,8,172.5642436,2217.825997,-8.6556,12.375,133,18,1.4,2,
1129,4,6,8,211.3485433,2210.78491,-35.7969,12.375,133,18,1.4,2,
1130,5,6,8,174.6629756,2218.794147,-5.7884,12.375,133,18,1.4,2,
1131,6,6,8,166.26,2224.63,-9.8472,12.375,133,18,1.4,2,
1132,7,6,8,165.4550225,2228.284751,-7.6658,12.375,133,18,1.4,2,
1133,8,6,8,184.5942422,2234.942905,-10.0173,12.375,133,18,1.4,2,
1134,9,6,8,172.55,2232.06,-76.7384,12.375,133,18,1.4,2,
1135,10,6,8,165.5,2225.59,-10.3996,12.375,133,18,1.4,2,
1136,11,6,8,174.3600174,2210.257593,8.0093,12.375,133,18,1.4,2,
1137,12,6,8,185.3,2206.2,66.1445,12.375,133,18,1.4,2,
1138,13,6,8,171.3953578,2213.980043,-29.2681,12.375,133,18,1.4,2,
1139,14,6,8,120.02,2219.32,-63.3,12.375,133,18,1.4,2,
1140,15,6,8,165.353392,2215.967354,-19.1672,12.375,133,18,1.4,2,
1141,1,7,8,165.87,2223.37,-5.7906,4.756,133,18,1.4,2,
1142,2,7,8,166.8903697,2218.319819,-10.6026,4.756,133,18,1.4,2,
1143,3,7,8,172.5642436,2217.825997,-8.6556,4.756,133,18,1.4,2,
1144,4,7,8,211.3485433,2210.78491,-35.7969,4.756,133,18,1.4,2,
1145,5,7,8,174.6629756,2218.794147,-5.7884,4.756,133,18,1.4,2,
1146,6,7,8,166.26,2224.63,-9.8472,4.756,133,18,1.4,2,
1147,7,7,8,165.4550225,2228.284751,-7.6658,4.756,133,18,1.4,2,
1148,8,7,8,184.5942422,2234.942905,-10.0173,4.756,133,18,1.4,2,
1149,9,7,8,172.55,2232.06,-76.7384,4.756,133,18,1.4,2,
1150,10,7,8,165.5,2225.59,-10.3996,4.756,133,18,1.4,2,
1151,11,7,8,174.3600174,2210.257593,8.0093,4.756,133,18,1.4,2,
1152,12,7,8,185.3,2206.2,66.1445,4.756,133,18,1.4,2,
1153,13,7,8,171.3953578,2213.980043,-29.2681,4.756,133,18,1.4,2,
1154,14,7,8,120.02,2219.32,-63.3,4.756,133,18,1.4,2,
1155,15,7,8,165.353392,2215.967354,-19.1672,4.756,133,18,1.4,2,
1156,1,8,8,165.87,2223.37,-5.7906,10.329,169,18,1.4,2,-2.581924003150619
1157,2,8,8,166.8903697,2218.319819,-10.6026,10.329,169,18,1.4,2,
1158,3,8,8,172.5642436,2217.825997,-8.6556,10.329,169,18,1.4,2,
1159,4,8,8,211.3485433,2210.78491,-35.7969,10.329,169,18,1.4,2,
1160,5,8,8,174.6629756,2218.794147,-5.7884,10.329,169,18,1.4,2,
1161,6,8,8,166.26,2224.63,-9.8472,10.329,169,18,1.4,2,
1162,7,8,8,165.4550225,2228.284751,-7.6658,10.329,169,18,1.4,2,
1163,8,8,8,184.5942422,2234.942905,-10.0173,10.329,169,18,1.4,2,
1164,9,8,8,172.55,2232.06,-76.7384,10.329,169,18,1.4,2,
1165,10,8,8,165.5,2225.59,-10.3996,10.329,169,18,1.4,2,
1166,11,8,8,174.3600174,2210.257593,8.0093,10.329,169,18,1.4,2,
1167,12,8,8,185.3,2206.2,66.1445,10.329,169,18,1.4,2,
1168,13,8,8,171.3953578,2213.980043,-29.2681,10.329,169,18,1.4,2,
1169,14,8,8,120.02,2219.32,-63.3,10.329,169,18,1.4,2,
1170,15,8,8,165.353392,2215.967354,-19.1672,10.329,169,18,1.4,2,
1171,1,9,8,165.87,2223.37,-5.7906,3.17,169,18,1.4,2,-3.657507088206513
1172,2,9,8,166.8903697,2218.319819,-10.6026,3.17,169,18,1.4,2,
1173,3,9,8,172.5642436,2217.825997,-8.6556,3.17,169,18,1.4,2,
1174,4,9,8,211.3485433,2210.78491,-35.7969,3.17,169,18,1.4,2,
1175,5,9,8,174.6629756,2218.794147,-5.7884,3.17,169,18,1.4,2,
1176,6,9,8,166.26,2224.63,-9.8472,3.17,169,18,1.4,2,
1177,7,9,8,165.4550225,2228.284751,-7.6658,3.17,169,18,1.4,2,
1178,8,9,8,184.5942422,2234.942905,-10.0173,3.17,169,18,1.4,2,
1179,9,9,8,172.55,2232.06,-76.7384,3.17,169,18,1.4,2,
1180,10,9,8,165.5,2225.59,-10.3996,3.17,169,18,1.4,2,
1181,11,9,8,174.3600174,2210.257593,8.0093,3.17,169,18,1.4,2,
1182,12,9,8,185.3,2206.2,66.1445,3.17,169,18,1.4,2,
1183,13,9,8,171.3953578,2213.980043,-29.2681,3.17,169,18,1.4,2,
1184,14,9,8,120.02,2219.32,-63.3,3.17,169,18,1.4,2,
1185,15,9,8,165.353392,2215.967354,-19.1672,3.17,169,18,1.4,2,
1186,1,10,8,165.87,2223.37,-5.7906,13.997,322,18,1.4,2,
1187,2,10,8,166.8903697,2218.319819,-10.6026,13.997,322,18,1.4,2,
1188,3,10,8,172.5642436,2217.825997,-8.6556,13.997,322,18,1.4,2,
1189,4,10,8,211.3485433,2210.78491,-35.7969,13.997,322,18,1.4,2,
1190,5,10,8,174.6629756,2218.794147,-5.7884,13.997,322,18,1.4,2,
1191,6,10,8,166.26,2224.63,-9.8472,13.997,322,18,1.4,2,
1192,7,10,8,165.4550225,2228.284751,-7.6658,13.997,322,18,1.4,2,
1193,8,10,8,184.5942422,2234.942905,-10.0173,13.997,322,18,1.4,2,
1194,9,10,8,172.55,2232.06,-76.7384,13.997,322,18,1.4,2,
1195,10,10,8,165.5,2225.59,-10.3996,13.997,322,18,1.4,2,
1196,11,10,8,174.3600174,2210.257593,8.0093,13.997,322,18,1.4,2,
1197,12,10,8,185.3,2206.2,66.1445,13.997,322,18,1.4,2,
1198,13,10,8,171.3953578,2213.980043,-29.2681,13.997,322,18,1.4,2,
1199,14,10,8,120.02,2219.32,-63.3,13.997,322,18,1.4,2,
1200,15,10,8,165.353392,2215.967354,-19.1672,13.997,322,18,1.4,2,
1201,1,1,9,165.87,2223.37,-5.7906,10.329,95,19,1.8,7.4,
1202,2,1,9,166.8903697,2218.319819,-10.6026,10.329,95,19,1.8,7.4,
1203,3,1,9,172.5642436,2217.825997,-8.6556,10.329,95,19,1.8,7.4,-2.0465007890627875
1204,4,1,9,211.3485433,2210.78491,-35.7969,10.329,95,19,1.8,7.4,
1205,5,1,9,174.6629756,2218.794147,-5.7884,10.329,95,19,1.8,7.4,-1.9807208827741851
1206,6,1,9,166.26,2224.63,-9.8472,10.329,95,19,1.8,7.4,-1.593635650198024
1207,7,1,9,165.4550225,2228.284751,-7.6658,10.329,95,19,1.8,7.4,
1208,8,1,9,184.5942422,2234.942905,-10.0173,10.329,95,19,1.8,7.4,
1209,9,1,9,172.55,2232.06,-76.7384,10.329,95,19,1.8,7.4,-2.947903474538061
1210,10,1,9,165.5,2225.59,-10.3996,10.329,95,19,1.8,7.4,
1211,11,1,9,174.3600174,2210.257593,8.0093,10.329,95,19,1.8,7.4,
1212,12,1,9,185.3,2206.2,66.1445,10.329,95,19,1.8,7.4,
1213,13,1,9,171.3953578,2213.980043,-29.2681,10.329,95,19,1.8,7.4,
1214,14,1,9,120.02,2219.32,-63.3,10.329,95,19,1.8,7.4,
1215,15,1,9,165.353392,2215.967354,-19.1672,10.329,95,19,1.8,7.4,
1216,1,2,9,165.87,2223.37,-5.7906,6.351,95,19,1.8,7.4,
1217,2,2,9,166.8903697,2218.319819,-10.6026,6.351,95,19,1.8,7.4,
1218,3,2,9,172.5642436,2217.825997,-8.6556,6.351,95,19,1.8,7.4,
1219,4,2,9,211.3485433,2210.78491,-35.7969,6.351,95,19,1.8,7.4,
1220,5,2,9,174.6629756,2218.794147,-5.7884,6.351,95,19,1.8,7.4,
1221,6,2,9,166.26,2224.63,-9.8472,6.351,95,19,1.8,7.4,
1222,7,2,9,165.4550225,2228.284751,-7.6658,6.351,95,19,1.8,7.4,
1223,8,2,9,184.5942422,2234.942905,-10.0173,6.351,95,19,1.8,7.4,
1224,9,2,9,172.55,2232.06,-76.7384,6.351,95,19,1.8,7.4,
1225,10,2,9,165.5,2225.59,-10.3996,6.351,95,19,1.8,7.4,
1226,11,2,9,174.3600174,2210.257593,8.0093,6.351,95,19,1.8,7.4,
1227,12,2,9,185.3,2206.2,66.1445,6.351,95,19,1.8,7.4,
1228,13,2,9,171.3953578,2213.980043,-29.2681,6.351,95,19,1.8,7.4,
1229,14,2,9,120.02,2219.32,-63.3,6.351,95,19,1.8,7.4,
1230,15,2,9,165.353392,2215.967354,-19.1672,6.351,95,19,1.8,7.4,
1231,1,3,9,165.87,2223.37,-5.7906,13.997,95,19,1.8,7.4,-0.9778032711075425
1232,2,3,9,166.8903697,2218.319819,-10.6026,13.997,95,19,1.8,7.4,-1.221063602805758
1233,3,3,9,172.5642436,2217.825997,-8.6556,13.997,95,19,1.8,7.4,-1.5150884403709717
1234,4,3,9,211.3485433,2210.78491,-35.7969,13.997,95,19,1.8,7.4,-3.934880414683593
1235,5,3,9,174.6629756,2218.794147,-5.7884,13.997,95,19,1.8,7.4,-1.3604304170114434
1236,6,3,9,166.26,2224.63,-9.8472,13.997,95,19,1.8,7.4,-1.5332670627853746
1237,7,3,9,165.4550225,2228.284751,-7.6658,13.997,95,19,1.8,7.4,
1238,8,3,9,184.5942422,2234.942905,-10.0173,13.997,95,19,1.8,7.4,-2.9333475600682872
1239,9,3,9,172.55,2232.06,-76.7384,13.997,95,19,1.8,7.4,
1240,10,3,9,165.5,2225.59,-10.3996,13.997,95,19,1.8,7.4,-1.8020592694703887
1241,11,3,9,174.3600174,2210.257593,8.0093,13.997,95,19,1.8,7.4,
1242,12,3,9,185.3,2206.2,66.1445,13.997,95,19,1.8,7.4,-5.445098159538474
1243,13,3,9,171.3953578,2213.980043,-29.2681,13.997,95,19,1.8,7.4,
1244,14,3,9,120.02,2219.32,-63.3,13.997,95,19,1.8,7.4,
1245,15,3,9,165.353392,2215.967354,-19.1672,13.997,95,19,1.8,7.4,
1246,1,4,9,165.87,2223.37,-5.7906,10.329,133,19,1.8,7.4,
1247,2,4,9,166.8903697,2218.319819,-10.6026,10.329,133,19,1.8,7.4,
1248,3,4,9,172.5642436,2217.825997,-8.6556,10.329,133,19,1.8,7.4,
1249,4,4,9,211.3485433,2210.78491,-35.7969,10.329,133,19,1.8,7.4,
1250,5,4,9,174.6629756,2218.794147,-5.7884,10.329,133,19,1.8,7.4,-1.7655010181688764
1251,6,4,9,166.26,2224.63,-9.8472,10.329,133,19,1.8,7.4,-1.6058444275555128
1252,7,4,9,165.4550225,2228.284751,-7.6658,10.329,133,19,1.8,7.4,
1253,8,4,9,184.5942422,2234.942905,-10.0173,10.329,133,19,1.8,7.4,
1254,9,4,9,172.55,2232.06,-76.7384,10.329,133,19,1.8,7.4,
1255,10,4,9,165.5,2225.59,-10.3996,10.329,133,19,1.8,7.4,-1.6681638404280241
1256,11,4,9,174.3600174,2210.257593,8.0093,10.329,133,19,1.8,7.4,
1257,12,4,9,185.3,2206.2,66.1445,10.329,133,19,1.8,7.4,
1258,13,4,9,171.3953578,2213.980043,-29.2681,10.329,133,19,1.8,7.4,
1259,14,4,9,120.02,2219.32,-63.3,10.329,133,19,1.8,7.4,
1260,15,4,9,165.353392,2215.967354,-19.1672,10.329,133,19,1.8,7.4,
1261,1,5,9,165.87,2223.37,-5.7906,13.997,133,19,1.8,7.4,
1262,2,5,9,166.8903697,2218.319819,-10.6026,13.997,133,19,1.8,7.4,-1.7122122279363434
1263,3,5,9,172.5642436,2217.825997,-8.6556,13.997,133,19,1.8,7.4,
1264,4,5,9,211.3485433,2210.78491,-35.7969,13.997,133,19,1.8,7.4,
1265,5,5,9,174.6629756,2218.794147,-5.7884,13.997,133,19,1.8,7.4,-1.6048527142403914
1266,6,5,9,166.26,2224.63,-9.8472,13.997,133,19,1.8,7.4,
1267,7,5,9,165.4550225,2228.284751,-7.6658,13.997,133,19,1.8,7.4,
